Temps	Canal A
(us)	(V)

-333.10760691	-2.79427500
-332.94760691	-2.79427500
-332.78760691	-2.79427500
-332.62760691	-2.79427500
-332.46760691	-2.79427500
-332.30760691	-2.79427500
-332.14760691	-2.61543600
-331.98760691	-2.79427500
-331.82760691	-2.79427500
-331.66760691	-2.61543600
-331.50760692	-2.61543600
-331.34760692	-2.79427500
-331.18760692	-2.61543600
-331.02760692	-2.61543600
-330.86760692	-2.61543600
-330.70760692	-2.61543600
-330.54760692	-2.61543600
-330.38760692	-2.61543600
-330.22760692	-2.61543600
-330.06760692	-2.61543600
-329.90760693	-2.61543600
-329.74760693	-2.61543600
-329.58760693	-2.61543600
-329.42760693	-2.61543600
-329.26760693	-2.61543600
-329.10760693	-2.61543600
-328.94760693	-2.61543600
-328.78760693	-2.61543600
-328.62760693	-2.61543600
-328.46760693	-2.43598700
-328.30760694	-2.61543600
-328.14760694	-2.43598700
-327.98760694	-2.61543600
-327.82760694	-2.43598700
-327.66760694	-2.43598700
-327.50760694	-2.43598700
-327.34760694	-2.43598700
-327.18760694	-2.43598700
-327.02760694	-2.43598700
-326.86760694	-2.43598700
-326.70760694	-2.43598700
-326.54760695	-2.43598700
-326.38760695	-2.43598700
-326.22760695	-2.61543600
-326.06760695	-2.43598700
-325.90760695	-2.43598700
-325.74760695	-2.43598700
-325.58760695	-2.43598700
-325.42760695	-2.43598700
-325.26760695	-2.43598700
-325.10760695	-2.43598700
-324.94760696	-2.43598700
-324.78760696	-2.43598700
-324.62760696	-2.43598700
-324.46760696	-2.43598700
-324.30760696	-2.43598700
-324.14760696	-2.43598700
-323.98760696	-2.43598700
-323.82760696	-2.43598700
-323.66760696	-2.43598700
-323.50760696	-2.43598700
-323.34760697	-2.43598700
-323.18760697	-2.43598700
-323.02760697	-2.43598700
-322.86760697	-2.43598700
-322.70760697	-2.43598700
-322.54760697	-2.43598700
-322.38760697	-2.43598700
-322.22760697	-2.43598700
-322.06760697	-2.25714900
-321.90760697	-2.43598700
-321.74760698	-2.43598700
-321.58760698	-2.43598700
-321.42760698	-2.43598700
-321.26760698	-2.43598700
-321.10760698	-2.25714900
-320.94760698	-2.25714900
-320.78760698	-2.25714900
-320.62760698	-2.43598700
-320.46760698	-2.25714900
-320.30760698	-2.43598700
-320.14760698	-2.25714900
-319.98760699	-2.25714900
-319.82760699	-2.25714900
-319.66760699	-2.25714900
-319.50760699	-2.25714900
-319.34760699	-2.25714900
-319.18760699	-2.43598700
-319.02760699	-2.25714900
-318.86760699	-2.43598700
-318.70760699	-2.25714900
-318.54760699	-2.25714900
-318.38760700	-2.25714900
-318.22760700	-2.25714900
-318.06760700	-2.25714900
-317.90760700	-2.25714900
-317.74760700	-2.25714900
-317.58760700	-2.25714900
-317.42760700	-2.25714900
-317.26760700	-2.25714900
-317.10760700	-2.25714900
-316.94760700	-2.25714900
-316.78760701	-2.25714900
-316.62760701	-2.25714900
-316.46760701	-2.25714900
-316.30760701	-2.25714900
-316.14760701	-2.25714900
-315.98760701	-2.25714900
-315.82760701	-2.25714900
-315.66760701	-2.25714900
-315.50760701	-2.25714900
-315.34760701	-2.25714900
-315.18760701	-2.25714900
-315.02760702	-2.25714900
-314.86760702	-2.25714900
-314.70760702	-2.43598700
-314.54760702	-2.25714900
-314.38760702	-2.43598700
-314.22760702	-2.25714900
-314.06760702	-2.25714900
-313.90760702	-2.25714900
-313.74760702	-2.43598700
-313.58760702	-2.43598700
-313.42760703	-2.43598700
-313.26760703	-2.43598700
-313.10760703	-2.43598700
-312.94760703	-2.25714900
-312.78760703	-2.25714900
-312.62760703	-2.25714900
-312.46760703	-2.43598700
-312.30760703	-2.43598700
-312.14760703	-2.43598700
-311.98760703	-2.25714900
-311.82760704	-2.25714900
-311.66760704	-2.43598700
-311.50760704	-2.43598700
-311.34760704	-2.25714900
-311.18760704	-2.25714900
-311.02760704	-2.25714900
-310.86760704	-2.25714900
-310.70760704	-2.43598700
-310.54760704	-2.43598700
-310.38760704	-2.25714900
-310.22760705	-2.43598700
-310.06760705	-2.43598700
-309.90760705	-2.25714900
-309.74760705	-2.43598700
-309.58760705	-2.25714900
-309.42760705	-2.25714900
-309.26760705	-2.25714900
-309.10760705	-2.25714900
-308.94760705	-2.43598700
-308.78760705	-2.25714900
-308.62760705	-2.25714900
-308.46760706	-2.25714900
-308.30760706	-2.43598700
-308.14760706	-2.43598700
-307.98760706	-2.43598700
-307.82760706	-2.43598700
-307.66760706	-2.43598700
-307.50760706	-2.43598700
-307.34760706	-2.43598700
-307.18760706	-2.43598700
-307.02760706	-2.43598700
-306.86760707	-2.43598700
-306.70760707	-2.25714900
-306.54760707	-2.43598700
-306.38760707	-2.43598700
-306.22760707	-2.43598700
-306.06760707	-2.43598700
-305.90760707	-2.25714900
-305.74760707	-2.43598700
-305.58760707	-2.43598700
-305.42760707	-2.43598700
-305.26760708	-2.43598700
-305.10760708	-2.43598700
-304.94760708	-2.43598700
-304.78760708	-2.43598700
-304.62760708	-2.43598700
-304.46760708	-2.43598700
-304.30760708	-2.43598700
-304.14760708	-2.43598700
-303.98760708	-2.43598700
-303.82760708	-2.25714900
-303.66760708	-2.43598700
-303.50760709	-2.43598700
-303.34760709	-2.43598700
-303.18760709	-2.43598700
-303.02760709	-2.43598700
-302.86760709	-2.43598700
-302.70760709	-2.43598700
-302.54760709	-2.43598700
-302.38760709	-2.43598700
-302.22760709	-2.43598700
-302.06760709	-2.43598700
-301.90760710	-2.43598700
-301.74760710	-2.43598700
-301.58760710	-2.43598700
-301.42760710	-2.43598700
-301.26760710	-2.43598700
-301.10760710	-2.43598700
-300.94760710	-2.43598700
-300.78760710	-2.43598700
-300.62760710	-2.43598700
-300.46760710	-2.43598700
-300.30760711	-2.43598700
-300.14760711	-2.43598700
-299.98760711	-2.61543600
-299.82760711	-2.43598700
-299.66760711	-2.43598700
-299.50760711	-2.43598700
-299.34760711	-2.43598700
-299.18760711	-2.43598700
-299.02760711	-2.43598700
-298.86760711	-2.61543600
-298.70760712	-2.61543600
-298.54760712	-2.43598700
-298.38760712	-2.61543600
-298.22760712	-2.61543600
-298.06760712	-2.61543600
-297.90760712	-2.61543600
-297.74760712	-2.61543600
-297.58760712	-2.43598700
-297.42760712	-2.43598700
-297.26760712	-2.61543600
-297.10760712	-2.61543600
-296.94760713	-2.61543600
-296.78760713	-2.61543600
-296.62760713	-2.61543600
-296.46760713	-2.61543600
-296.30760713	-2.61543600
-296.14760713	-2.61543600
-295.98760713	-2.61543600
-295.82760713	-2.61543600
-295.66760713	-2.61543600
-295.50760713	-2.61543600
-295.34760714	-2.61543600
-295.18760714	-2.61543600
-295.02760714	-2.61543600
-294.86760714	-2.61543600
-294.70760714	-2.61543600
-294.54760714	-2.61543600
-294.38760714	-2.61543600
-294.22760714	-2.61543600
-294.06760714	-2.61543600
-293.90760714	-2.61543600
-293.74760715	-2.61543600
-293.58760715	-2.61543600
-293.42760715	-2.61543600
-293.26760715	-2.61543600
-293.10760715	-2.61543600
-292.94760715	-2.79427500
-292.78760715	-2.61543600
-292.62760715	-2.61543600
-292.46760715	-2.61543600
-292.30760715	-2.61543600
-292.14760715	-2.61543600
-291.98760716	-2.61543600
-291.82760716	-2.61543600
-291.66760716	-2.61543600
-291.50760716	-2.61543600
-291.34760716	-2.79427500
-291.18760716	-2.61543600
-291.02760716	-2.61543600
-290.86760716	-2.79427500
-290.70760716	-2.79427500
-290.54760716	-2.61543600
-290.38760717	-2.61543600
-290.22760717	-2.79427500
-290.06760717	-2.79427500
-289.90760717	-2.79427500
-289.74760717	-2.61543600
-289.58760717	-2.61543600
-289.42760717	-2.79427500
-289.26760717	-2.79427500
-289.10760717	-2.79427500
-288.94760717	-2.79427500
-288.78760718	-2.79427500
-288.62760718	-2.79427500
-288.46760718	-2.79427500
-288.30760718	-2.79427500
-288.14760718	-2.79427500
-287.98760718	-2.79427500
-287.82760718	-2.79427500
-287.66760718	-2.79427500
-287.50760718	-2.79427500
-287.34760718	-2.79427500
-287.18760719	-2.79427500
-287.02760719	-2.79427500
-286.86760719	-2.79427500
-286.70760719	-2.79427500
-286.54760719	-2.79427500
-286.38760719	-2.79427500
-286.22760719	-2.79427500
-286.06760719	-2.79427500
-285.90760719	-2.79427500
-285.74760719	-2.79427500
-285.58760719	-2.79427500
-285.42760720	-2.79427500
-285.26760720	-2.79427500
-285.10760720	-2.79427500
-284.94760720	-2.79427500
-284.78760720	-2.79427500
-284.62760720	-2.79427500
-284.46760720	-2.79427500
-284.30760720	-2.79427500
-284.14760720	-2.79427500
-283.98760720	-2.79427500
-283.82760721	-2.79427500
-283.66760721	-2.79427500
-283.50760721	-2.79427500
-283.34760721	-2.79427500
-283.18760721	-2.79427500
-283.02760721	-2.79427500
-282.86760721	-2.79427500
-282.70760721	-2.79427500
-282.54760721	-2.79427500
-282.38760721	-2.79427500
-282.22760722	-2.79427500
-282.06760722	-2.79427500
-281.90760722	-2.79427500
-281.74760722	-2.79427500
-281.58760722	-2.79427500
-281.42760722	-2.79427500
-281.26760722	-2.79427500
-281.10760722	-2.79427500
-280.94760722	-2.79427500
-280.78760722	-2.79427500
-280.62760722	-2.79427500
-280.46760723	-2.79427500
-280.30760723	-2.79427500
-280.14760723	-2.79427500
-279.98760723	-2.79427500
-279.82760723	-2.79427500
-279.66760723	-2.79427500
-279.50760723	-2.79427500
-279.34760723	-2.79427500
-279.18760723	-2.79427500
-279.02760723	-2.79427500
-278.86760724	-2.79427500
-278.70760724	-2.79427500
-278.54760724	-2.79427500
-278.38760724	-2.79427500
-278.22760724	-2.79427500
-278.06760724	-2.97372400
-277.90760724	-2.79427500
-277.74760724	-2.97372400
-277.58760724	-2.79427500
-277.42760724	-2.79427500
-277.26760725	-2.97372400
-277.10760725	-2.79427500
-276.94760725	-2.97372400
-276.78760725	-2.97372400
-276.62760725	-2.97372400
-276.46760725	-2.97372400
-276.30760725	-2.97372400
-276.14760725	-2.79427500
-275.98760725	-2.97372400
-275.82760725	-2.97372400
-275.66760726	-2.79427500
-275.50760726	-2.97372400
-275.34760726	-2.97372400
-275.18760726	-2.97372400
-275.02760726	-2.79427500
-274.86760726	-2.97372400
-274.70760726	-2.97372400
-274.54760726	-2.97372400
-274.38760726	-2.97372400
-274.22760726	-2.97372400
-274.06760726	-2.97372400
-273.90760727	-2.97372400
-273.74760727	-2.97372400
-273.58760727	-2.97372400
-273.42760727	-2.97372400
-273.26760727	-2.79427500
-273.10760727	-2.97372400
-272.94760727	-2.97372400
-272.78760727	-2.97372400
-272.62760727	-2.97372400
-272.46760727	-2.97372400
-272.30760728	-2.97372400
-272.14760728	-2.97372400
-271.98760728	-2.97372400
-271.82760728	-2.97372400
-271.66760728	-2.97372400
-271.50760728	-2.97372400
-271.34760728	-2.97372400
-271.18760728	-2.97372400
-271.02760728	-2.97372400
-270.86760728	-2.97372400
-270.70760729	-2.97372400
-270.54760729	-2.97372400
-270.38760729	-2.97372400
-270.22760729	-2.97372400
-270.06760729	-2.97372400
-269.90760729	-2.97372400
-269.74760729	-2.97372400
-269.58760729	-2.97372400
-269.42760729	-2.97372400
-269.26760729	-2.97372400
-269.10760729	-2.97372400
-268.94760730	-2.97372400
-268.78760730	-2.97372400
-268.62760730	-2.97372400
-268.46760730	-2.97372400
-268.30760730	-2.97372400
-268.14760730	-2.97372400
-267.98760730	-2.97372400
-267.82760730	-2.97372400
-267.66760730	-2.97372400
-267.50760730	-2.97372400
-267.34760731	-2.97372400
-267.18760731	-2.97372400
-267.02760731	-2.97372400
-266.86760731	-2.97372400
-266.70760731	-2.97372400
-266.54760731	-3.15256200
-266.38760731	-2.97372400
-266.22760731	-2.97372400
-266.06760731	-2.97372400
-265.90760731	-3.15256200
-265.74760732	-2.97372400
-265.58760732	-2.97372400
-265.42760732	-3.15256200
-265.26760732	-2.97372400
-265.10760732	-2.97372400
-264.94760732	-3.15256200
-264.78760732	-2.97372400
-264.62760732	-2.97372400
-264.46760732	-2.97372400
-264.30760732	-2.97372400
-264.14760733	-2.97372400
-263.98760733	-2.97372400
-263.82760733	-2.97372400
-263.66760733	-2.97372400
-263.50760733	-2.97372400
-263.34760733	-2.97372400
-263.18760733	-2.97372400
-263.02760733	-2.97372400
-262.86760733	-3.15256200
-262.70760733	-2.97372400
-262.54760733	-2.97372400
-262.38760734	-2.97372400
-262.22760734	-2.97372400
-262.06760734	-3.15256200
-261.90760734	-3.15256200
-261.74760734	-3.15256200
-261.58760734	-3.15256200
-261.42760734	-3.15256200
-261.26760734	-3.15256200
-261.10760734	-2.97372400
-260.94760734	-3.15256200
-260.78760735	-3.15256200
-260.62760735	-3.15256200
-260.46760735	-3.15256200
-260.30760735	-3.15256200
-260.14760735	-2.97372400
-259.98760735	-3.15256200
-259.82760735	-3.15256200
-259.66760735	-3.15256200
-259.50760735	-3.15256200
-259.34760735	-3.15256200
-259.18760736	-3.15256200
-259.02760736	-3.15256200
-258.86760736	-3.15256200
-258.70760736	-3.15256200
-258.54760736	-3.15256200
-258.38760736	-3.15256200
-258.22760736	-3.15256200
-258.06760736	-2.97372400
-257.90760736	-3.15256200
-257.74760736	-3.15256200
-257.58760736	-3.15256200
-257.42760737	-2.97372400
-257.26760737	-3.15256200
-257.10760737	-3.15256200
-256.94760737	-3.15256200
-256.78760737	-3.15256200
-256.62760737	-3.15256200
-256.46760737	-2.97372400
-256.30760737	-3.15256200
-256.14760737	-2.97372400
-255.98760737	-3.15256200
-255.82760738	-2.97372400
-255.66760738	-2.97372400
-255.50760738	-2.97372400
-255.34760738	-2.97372400
-255.18760738	-2.97372400
-255.02760738	-3.15256200
-254.86760738	-2.97372400
-254.70760738	-3.15256200
-254.54760738	-3.15256200
-254.38760738	-2.97372400
-254.22760739	-2.97372400
-254.06760739	-3.15256200
-253.90760739	-3.15256200
-253.74760739	-2.97372400
-253.58760739	-3.15256200
-253.42760739	-2.97372400
-253.26760739	-2.97372400
-253.10760739	-2.97372400
-252.94760739	-2.97372400
-252.78760739	-2.97372400
-252.62760740	-2.97372400
-252.46760740	-2.97372400
-252.30760740	-2.97372400
-252.14760740	-2.97372400
-251.98760740	-2.97372400
-251.82760740	-2.97372400
-251.66760740	-2.97372400
-251.50760740	-2.97372400
-251.34760740	-3.15256200
-251.18760740	-2.97372400
-251.02760740	-2.97372400
-250.86760741	-2.97372400
-250.70760741	-2.97372400
-250.54760741	-2.97372400
-250.38760741	-2.97372400
-250.22760741	-2.97372400
-250.06760741	-2.97372400
-249.90760741	-2.97372400
-249.74760741	-2.97372400
-249.58760741	-2.97372400
-249.42760741	-2.97372400
-249.26760742	-2.97372400
-249.10760742	-2.97372400
-248.94760742	-2.97372400
-248.78760742	-2.97372400
-248.62760742	-2.97372400
-248.46760742	-2.97372400
-248.30760742	-2.97372400
-248.14760742	-2.97372400
-247.98760742	-2.97372400
-247.82760742	-2.97372400
-247.66760743	-2.97372400
-247.50760743	-2.97372400
-247.34760743	-2.97372400
-247.18760743	-2.97372400
-247.02760743	-2.97372400
-246.86760743	-2.97372400
-246.70760743	-2.97372400
-246.54760743	-2.97372400
-246.38760743	-2.97372400
-246.22760743	-2.97372400
-246.06760743	-2.97372400
-245.90760744	-2.97372400
-245.74760744	-2.79427500
-245.58760744	-2.97372400
-245.42760744	-2.97372400
-245.26760744	-2.97372400
-245.10760744	-2.97372400
-244.94760744	-2.97372400
-244.78760744	-2.97372400
-244.62760744	-2.97372400
-244.46760744	-2.97372400
-244.30760745	-2.79427500
-244.14760745	-2.97372400
-243.98760745	-2.97372400
-243.82760745	-2.97372400
-243.66760745	-2.97372400
-243.50760745	-2.97372400
-243.34760745	-2.79427500
-243.18760745	-2.97372400
-243.02760745	-2.97372400
-242.86760745	-2.79427500
-242.70760746	-2.79427500
-242.54760746	-2.79427500
-242.38760746	-2.79427500
-242.22760746	-2.79427500
-242.06760746	-2.97372400
-241.90760746	-2.97372400
-241.74760746	-2.97372400
-241.58760746	-2.97372400
-241.42760746	-2.79427500
-241.26760746	-2.79427500
-241.10760747	-2.79427500
-240.94760747	-2.97372400
-240.78760747	-2.79427500
-240.62760747	-2.79427500
-240.46760747	-2.79427500
-240.30760747	-2.97372400
-240.14760747	-2.79427500
-239.98760747	-2.79427500
-239.82760747	-2.79427500
-239.66760747	-2.79427500
-239.50760747	-2.79427500
-239.34760748	-2.79427500
-239.18760748	-2.79427500
-239.02760748	-2.79427500
-238.86760748	-2.79427500
-238.70760748	-2.79427500
-238.54760748	-2.79427500
-238.38760748	-2.79427500
-238.22760748	-2.79427500
-238.06760748	-2.79427500
-237.90760748	-2.79427500
-237.74760749	-2.79427500
-237.58760749	-2.79427500
-237.42760749	-2.79427500
-237.26760749	-2.79427500
-237.10760749	-2.97372400
-236.94760749	-2.79427500
-236.78760749	-2.79427500
-236.62760749	-2.79427500
-236.46760749	-2.79427500
-236.30760749	-2.79427500
-236.14760750	-2.79427500
-235.98760750	-2.97372400
-235.82760750	-2.79427500
-235.66760750	1.50395200
-235.50760750	1.68340100
-235.34760750	1.86223900
-235.18760750	6.34052600
-235.02760750	6.16168700
-234.86760750	10.28169000
-234.70760750	8.31141100
-234.54760750	7.59483600
-234.38760751	7.23654900
-234.22760751	7.23654900
-234.06760751	7.23654900
-233.90760751	7.05710000
-233.74760751	7.05710000
-233.58760751	6.87826200
-233.42760751	6.87826200
-233.26760751	6.87826200
-233.10760751	6.87826200
-232.94760751	6.87826200
-232.78760752	6.69881300
-232.62760752	6.69881300
-232.46760752	6.69881300
-232.30760752	6.51997400
-232.14760752	6.51997400
-231.98760752	6.51997400
-231.82760752	6.51997400
-231.66760752	6.34052600
-231.50760752	6.34052600
-231.34760752	6.34052600
-231.18760753	6.16168700
-231.02760753	5.44511200
-230.86760753	5.08682500
-230.70760753	4.90798700
-230.54760753	4.72853800
-230.38760753	4.72853800
-230.22760753	4.54969900
-230.06760753	4.37025100
-229.90760753	4.01196300
-229.74760753	3.47483800
-229.58760754	3.47483800
-229.42760754	3.47483800
-229.26760754	3.47483800
-229.10760754	3.29538900
-228.94760754	3.29538900
-228.78760754	3.29538900
-228.62760754	3.29538900
-228.46760754	3.29538900
-228.30760754	3.29538900
-228.14760754	3.29538900
-227.98760754	3.29538900
-227.82760755	3.11655000
-227.66760755	3.11655000
-227.50760755	3.11655000
-227.34760755	3.11655000
-227.18760755	3.11655000
-227.02760755	3.11655000
-226.86760755	3.11655000
-226.70760755	3.11655000
-226.54760755	3.11655000
-226.38760755	3.11655000
-226.22760756	2.93710100
-226.06760756	2.93710100
-225.90760756	2.93710100
-225.74760756	2.93710100
-225.58760756	2.93710100
-225.42760756	2.93710100
-225.26760756	2.93710100
-225.10760756	2.93710100
-224.94760756	2.93710100
-224.78760756	2.93710100
-224.62760757	2.93710100
-224.46760757	2.93710100
-224.30760757	2.93710100
-224.14760757	2.93710100
-223.98760757	2.93710100
-223.82760757	2.93710100
-223.66760757	2.93710100
-223.50760757	2.75826300
-223.34760757	2.93710100
-223.18760757	2.93710100
-223.02760757	2.75826300
-222.86760758	2.75826300
-222.70760758	2.75826300
-222.54760758	2.75826300
-222.38760758	2.75826300
-222.22760758	2.57881400
-222.06760758	2.57881400
-221.90760758	2.57881400
-221.74760758	2.57881400
-221.58760758	2.57881400
-221.42760758	2.57881400
-221.26760759	2.57881400
-221.10760759	2.57881400
-220.94760759	2.57881400
-220.78760759	2.57881400
-220.62760759	2.57881400
-220.46760759	2.57881400
-220.30760759	2.57881400
-220.14760759	2.57881400
-219.98760759	2.57881400
-219.82760759	2.39997600
-219.66760760	2.39997600
-219.50760760	2.39997600
-219.34760760	2.39997600
-219.18760760	2.39997600
-219.02760760	2.39997600
-218.86760760	2.39997600
-218.70760760	2.39997600
-218.54760760	2.39997600
-218.38760760	2.39997600
-218.22760760	2.39997600
-218.06760761	2.39997600
-217.90760761	2.39997600
-217.74760761	2.39997600
-217.58760761	2.22052700
-217.42760761	2.39997600
-217.26760761	2.39997600
-217.10760761	2.39997600
-216.94760761	2.39997600
-216.78760761	2.39997600
-216.62760761	2.39997600
-216.46760761	2.39997600
-216.30760762	2.39997600
-216.14760762	2.39997600
-215.98760762	2.22052700
-215.82760762	2.22052700
-215.66760762	2.39997600
-215.50760762	2.22052700
-215.34760762	2.39997600
-215.18760762	2.39997600
-215.02760762	2.22052700
-214.86760762	2.22052700
-214.70760763	2.39997600
-214.54760763	2.22052700
-214.38760763	2.22052700
-214.22760763	2.22052700
-214.06760763	2.22052700
-213.90760763	2.22052700
-213.74760763	2.22052700
-213.58760763	2.22052700
-213.42760763	2.22052700
-213.26760763	2.22052700
-213.10760764	2.22052700
-212.94760764	2.22052700
-212.78760764	2.22052700
-212.62760764	2.22052700
-212.46760764	2.22052700
-212.30760764	2.22052700
-212.14760764	2.22052700
-211.98760764	2.22052700
-211.82760764	2.22052700
-211.66760764	2.22052700
-211.50760764	2.22052700
-211.34760765	2.22052700
-211.18760765	2.22052700
-211.02760765	2.22052700
-210.86760765	2.04168800
-210.70760765	2.22052700
-210.54760765	2.22052700
-210.38760765	2.22052700
-210.22760765	2.22052700
-210.06760765	2.22052700
-209.90760765	2.22052700
-209.74760766	2.22052700
-209.58760766	2.22052700
-209.42760766	2.22052700
-209.26760766	2.22052700
-209.10760766	2.22052700
-208.94760766	2.22052700
-208.78760766	2.22052700
-208.62760766	2.22052700
-208.46760766	2.22052700
-208.30760766	2.22052700
-208.14760767	2.22052700
-207.98760767	2.22052700
-207.82760767	2.04168800
-207.66760767	2.22052700
-207.50760767	2.22052700
-207.34760767	2.22052700
-207.18760767	2.22052700
-207.02760767	2.22052700
-206.86760767	2.22052700
-206.70760767	2.04168800
-206.54760768	2.22052700
-206.38760768	2.22052700
-206.22760768	2.04168800
-206.06760768	2.04168800
-205.90760768	2.22052700
-205.74760768	2.04168800
-205.58760768	2.04168800
-205.42760768	2.22052700
-205.26760768	2.04168800
-205.10760768	2.22052700
-204.94760768	2.04168800
-204.78760769	2.04168800
-204.62760769	2.04168800
-204.46760769	2.04168800
-204.30760769	2.04168800
-204.14760769	2.04168800
-203.98760769	2.04168800
-203.82760769	2.04168800
-203.66760769	2.22052700
-203.50760769	2.04168800
-203.34760769	2.04168800
-203.18760770	2.22052700
-203.02760770	2.04168800
-202.86760770	2.22052700
-202.70760770	2.04168800
-202.54760770	2.04168800
-202.38760770	2.04168800
-202.22760770	2.04168800
-202.06760770	2.04168800
-201.90760770	2.04168800
-201.74760770	2.04168800
-201.58760771	2.22052700
-201.42760771	2.04168800
-201.26760771	2.04168800
-201.10760771	2.22052700
-200.94760771	2.22052700
-200.78760771	2.04168800
-200.62760771	2.04168800
-200.46760771	2.22052700
-200.30760771	2.22052700
-200.14760771	2.04168800
-199.98760772	2.04168800
-199.82760772	2.22052700
-199.66760772	2.22052700
-199.50760772	2.04168800
-199.34760772	2.04168800
-199.18760772	2.22052700
-199.02760772	2.04168800
-198.86760772	2.22052700
-198.70760772	2.04168800
-198.54760772	2.04168800
-198.38760772	2.04168800
-198.22760773	2.22052700
-198.06760773	2.22052700
-197.90760773	2.22052700
-197.74760773	2.04168800
-197.58760773	2.22052700
-197.42760773	2.04168800
-197.26760773	2.04168800
-197.10760773	2.22052700
-196.94760773	2.04168800
-196.78760773	2.22052700
-196.62760774	2.22052700
-196.46760774	2.22052700
-196.30760774	2.22052700
-196.14760774	2.22052700
-195.98760774	2.22052700
-195.82760774	2.22052700
-195.66760774	2.22052700
-195.50760774	2.22052700
-195.34760774	2.22052700
-195.18760774	2.22052700
-195.02760775	2.22052700
-194.86760775	2.22052700
-194.70760775	2.22052700
-194.54760775	2.22052700
-194.38760775	2.22052700
-194.22760775	2.22052700
-194.06760775	2.22052700
-193.90760775	2.22052700
-193.74760775	2.22052700
-193.58760775	2.22052700
-193.42760775	2.22052700
-193.26760776	2.22052700
-193.10760776	2.22052700
-192.94760776	2.22052700
-192.78760776	2.22052700
-192.62760776	2.22052700
-192.46760776	2.22052700
-192.30760776	2.22052700
-192.14760776	2.22052700
-191.98760776	2.22052700
-191.82760776	2.22052700
-191.66760777	2.22052700
-191.50760777	2.22052700
-191.34760777	2.22052700
-191.18760777	2.22052700
-191.02760777	2.22052700
-190.86760777	2.22052700
-190.70760777	2.22052700
-190.54760777	2.22052700
-190.38760777	2.22052700
-190.22760777	2.22052700
-190.06760778	2.22052700
-189.90760778	2.22052700
-189.74760778	2.22052700
-189.58760778	2.22052700
-189.42760778	2.22052700
-189.26760778	2.22052700
-189.10760778	2.22052700
-188.94760778	2.22052700
-188.78760778	2.22052700
-188.62760778	2.22052700
-188.46760779	2.22052700
-188.30760779	2.22052700
-188.14760779	2.22052700
-187.98760779	2.22052700
-187.82760779	2.39997600
-187.66760779	2.39997600
-187.50760779	2.22052700
-187.34760779	2.22052700
-187.18760779	2.39997600
-187.02760779	2.39997600
-186.86760779	2.22052700
-186.70760780	2.39997600
-186.54760780	2.22052700
-186.38760780	2.22052700
-186.22760780	2.39997600
-186.06760780	2.39997600
-185.90760780	2.22052700
-185.74760780	2.39997600
-185.58760780	2.39997600
-185.42760780	2.22052700
-185.26760780	2.39997600
-185.10760781	2.22052700
-184.94760781	2.39997600
-184.78760781	2.39997600
-184.62760781	2.39997600
-184.46760781	2.39997600
-184.30760781	2.39997600
-184.14760781	2.39997600
-183.98760781	2.39997600
-183.82760781	2.39997600
-183.66760781	2.39997600
-183.50760782	2.39997600
-183.34760782	2.39997600
-183.18760782	2.39997600
-183.02760782	2.57881400
-182.86760782	2.39997600
-182.70760782	2.39997600
-182.54760782	2.39997600
-182.38760782	2.39997600
-182.22760782	2.57881400
-182.06760782	2.57881400
-181.90760782	2.57881400
-181.74760783	2.57881400
-181.58760783	2.57881400
-181.42760783	2.39997600
-181.26760783	2.57881400
-181.10760783	2.39997600
-180.94760783	2.57881400
-180.78760783	2.57881400
-180.62760783	2.57881400
-180.46760783	2.57881400
-180.30760783	2.57881400
-180.14760784	2.57881400
-179.98760784	2.39997600
-179.82760784	2.39997600
-179.66760784	2.57881400
-179.50760784	2.57881400
-179.34760784	2.57881400
-179.18760784	2.39997600
-179.02760784	2.57881400
-178.86760784	2.57881400
-178.70760784	2.57881400
-178.54760785	2.57881400
-178.38760785	2.39997600
-178.22760785	2.57881400
-178.06760785	2.39997600
-177.90760785	2.57881400
-177.74760785	2.57881400
-177.58760785	2.57881400
-177.42760785	2.57881400
-177.26760785	2.57881400
-177.10760785	2.57881400
-176.94760786	2.57881400
-176.78760786	2.57881400
-176.62760786	2.57881400
-176.46760786	2.57881400
-176.30760786	2.57881400
-176.14760786	2.57881400
-175.98760786	2.57881400
-175.82760786	2.57881400
-175.66760786	2.57881400
-175.50760786	2.57881400
-175.34760786	2.57881400
-175.18760787	2.57881400
-175.02760787	2.57881400
-174.86760787	2.57881400
-174.70760787	2.57881400
-174.54760787	2.57881400
-174.38760787	2.57881400
-174.22760787	2.57881400
-174.06760787	2.57881400
-173.90760787	2.57881400
-173.74760787	2.57881400
-173.58760788	2.57881400
-173.42760788	2.57881400
-173.26760788	2.57881400
-173.10760788	2.57881400
-172.94760788	2.57881400
-172.78760788	2.75826300
-172.62760788	2.57881400
-172.46760788	2.57881400
-172.30760788	2.57881400
-172.14760788	2.57881400
-171.98760789	2.57881400
-171.82760789	2.75826300
-171.66760789	2.75826300
-171.50760789	2.75826300
-171.34760789	2.75826300
-171.18760789	2.75826300
-171.02760789	2.75826300
-170.86760789	2.75826300
-170.70760789	2.75826300
-170.54760789	2.75826300
-170.38760789	2.75826300
-170.22760790	2.75826300
-170.06760790	2.75826300
-169.90760790	2.75826300
-169.74760790	2.75826300
-169.58760790	2.75826300
-169.42760790	2.75826300
-169.26760790	2.75826300
-169.10760790	2.93710100
-168.94760790	2.93710100
-168.78760790	2.75826300
