Temps	Canal A
(us)	(V)

-203.81599168	4.54969900
-203.73599168	4.54969900
-203.65599168	4.54969900
-203.57599168	4.54969900
-203.49599168	4.54969900
-203.41599168	4.54969900
-203.33599169	4.54969900
-203.25599169	4.54969900
-203.17599169	4.54969900
-203.09599169	4.54969900
-203.01599169	4.72853800
-202.93599169	4.54969900
-202.85599169	4.54969900
-202.77599169	4.54969900
-202.69599169	4.72853800
-202.61599169	4.72853800
-202.53599169	4.54969900
-202.45599169	4.54969900
-202.37599169	4.72853800
-202.29599169	4.72853800
-202.21599169	4.72853800
-202.13599169	4.72853800
-202.05599169	4.72853800
-201.97599169	4.72853800
-201.89599169	4.72853800
-201.81599169	4.72853800
-201.73599169	4.72853800
-201.65599170	4.72853800
-201.57599170	4.72853800
-201.49599170	4.72853800
-201.41599170	4.72853800
-201.33599170	4.72853800
-201.25599170	4.72853800
-201.17599170	4.72853800
-201.09599170	4.72853800
-201.01599170	4.72853800
-200.93599170	4.72853800
-200.85599170	4.72853800
-200.77599170	4.90798700
-200.69599170	4.72853800
-200.61599170	4.72853800
-200.53599170	4.72853800
-200.45599170	4.72853800
-200.37599170	4.90798700
-200.29599170	4.90798700
-200.21599170	4.72853800
-200.13599170	4.90798700
-200.05599171	4.90798700
-199.97599171	4.90798700
-199.89599171	4.90798700
-199.81599171	4.72853800
-199.73599171	4.90798700
-199.65599171	4.90798700
-199.57599171	4.90798700
-199.49599171	5.08682500
-199.41599171	4.90798700
-199.33599171	4.90798700
-199.25599171	4.90798700
-199.17599171	4.90798700
-199.09599171	4.90798700
-199.01599171	4.90798700
-198.93599171	4.90798700
-198.85599171	5.08682500
-198.77599171	5.08682500
-198.69599171	4.90798700
-198.61599171	5.08682500
-198.53599171	4.90798700
-198.45599171	4.90798700
-198.37599172	5.08682500
-198.29599172	5.08682500
-198.21599172	5.08682500
-198.13599172	5.08682500
-198.05599172	5.08682500
-197.97599172	5.08682500
-197.89599172	5.08682500
-197.81599172	5.08682500
-197.73599172	5.08682500
-197.65599172	5.08682500
-197.57599172	5.08682500
-197.49599172	5.08682500
-197.41599172	5.08682500
-197.33599172	5.08682500
-197.25599172	5.08682500
-197.17599172	5.08682500
-197.09599172	5.08682500
-197.01599172	5.08682500
-196.93599172	5.08682500
-196.85599172	5.08682500
-196.77599172	5.08682500
-196.69599173	5.08682500
-196.61599173	5.08682500
-196.53599173	5.08682500
-196.45599173	5.08682500
-196.37599173	5.08682500
-196.29599173	5.08682500
-196.21599173	5.08682500
-196.13599173	5.08682500
-196.05599173	5.08682500
-195.97599173	5.08682500
-195.89599173	5.26627400
-195.81599173	5.08682500
-195.73599173	5.08682500
-195.65599173	5.26627400
-195.57599173	5.08682500
-195.49599173	5.26627400
-195.41599173	5.08682500
-195.33599173	5.26627400
-195.25599173	5.26627400
-195.17599173	5.26627400
-195.09599174	5.26627400
-195.01599174	5.26627400
-194.93599174	5.26627400
-194.85599174	5.26627400
-194.77599174	5.26627400
-194.69599174	5.26627400
-194.61599174	5.26627400
-194.53599174	5.26627400
-194.45599174	5.26627400
-194.37599174	5.26627400
-194.29599174	5.26627400
-194.21599174	5.26627400
-194.13599174	5.26627400
-194.05599174	5.26627400
-193.97599174	5.26627400
-193.89599174	5.26627400
-193.81599174	5.26627400
-193.73599174	5.26627400
-193.65599174	5.26627400
-193.57599174	5.26627400
-193.49599174	5.26627400
-193.41599175	5.26627400
-193.33599175	5.26627400
-193.25599175	5.26627400
-193.17599175	5.26627400
-193.09599175	5.26627400
-193.01599175	5.26627400
-192.93599175	5.26627400
-192.85599175	5.26627400
-192.77599175	5.26627400
-192.69599175	5.26627400
-192.61599175	5.26627400
-192.53599175	5.26627400
-192.45599175	5.26627400
-192.37599175	5.26627400
-192.29599175	5.44511200
-192.21599175	5.26627400
-192.13599175	5.26627400
-192.05599175	5.26627400
-191.97599175	5.44511200
-191.89599175	5.44511200
-191.81599176	5.26627400
-191.73599176	5.44511200
-191.65599176	5.44511200
-191.57599176	5.44511200
-191.49599176	5.26627400
-191.41599176	5.26627400
-191.33599176	5.44511200
-191.25599176	5.26627400
-191.17599176	5.44511200
-191.09599176	5.44511200
-191.01599176	5.44511200
-190.93599176	5.44511200
-190.85599176	5.44511200
-190.77599176	5.44511200
-190.69599176	5.44511200
-190.61599176	5.44511200
-190.53599176	5.44511200
-190.45599176	5.44511200
-190.37599176	5.44511200
-190.29599176	5.44511200
-190.21599176	5.44511200
-190.13599177	5.44511200
-190.05599177	5.44511200
-189.97599177	5.44511200
-189.89599177	5.44511200
-189.81599177	5.44511200
-189.73599177	5.44511200
-189.65599177	5.44511200
-189.57599177	5.44511200
-189.49599177	5.44511200
-189.41599177	5.44511200
-189.33599177	5.44511200
-189.25599177	5.44511200
-189.17599177	5.44511200
-189.09599177	5.44511200
-189.01599177	5.44511200
-188.93599177	5.44511200
-188.85599177	5.44511200
-188.77599177	5.44511200
-188.69599177	5.44511200
-188.61599177	5.44511200
-188.53599178	5.44511200
-188.45599178	5.44511200
-188.37599178	5.44511200
-188.29599178	5.44511200
-188.21599178	5.44511200
-188.13599178	5.44511200
-188.05599178	5.44511200
-187.97599178	5.44511200
-187.89599178	5.44511200
-187.81599178	5.62456100
-187.73599178	5.44511200
-187.65599178	5.62456100
-187.57599178	5.44511200
-187.49599178	5.62456100
-187.41599178	5.44511200
-187.33599178	5.62456100
-187.25599178	5.44511200
-187.17599178	5.44511200
-187.09599178	5.44511200
-187.01599178	5.62456100
-186.93599178	5.44511200
-186.85599179	5.44511200
-186.77599179	5.62456100
-186.69599179	5.44511200
-186.61599179	5.62456100
-186.53599179	5.62456100
-186.45599179	5.62456100
-186.37599179	5.62456100
-186.29599179	5.62456100
-186.21599179	5.62456100
-186.13599179	5.62456100
-186.05599179	5.62456100
-185.97599179	5.62456100
-185.89599179	5.62456100
-185.81599179	5.62456100
-185.73599179	5.44511200
-185.65599179	5.62456100
-185.57599179	5.62456100
-185.49599179	5.62456100
-185.41599179	5.44511200
-185.33599179	5.62456100
-185.25599179	5.62456100
-185.17599180	5.62456100
-185.09599180	5.62456100
-185.01599180	5.62456100
-184.93599180	5.62456100
-184.85599180	5.62456100
-184.77599180	5.62456100
-184.69599180	5.62456100
-184.61599180	5.62456100
-184.53599180	5.62456100
-184.45599180	5.62456100
-184.37599180	5.62456100
-184.29599180	5.62456100
-184.21599180	5.62456100
-184.13599180	5.62456100
-184.05599180	5.62456100
-183.97599180	5.62456100
-183.89599180	5.62456100
-183.81599180	5.62456100
-183.73599180	5.62456100
-183.65599180	5.62456100
-183.57599181	5.62456100
-183.49599181	5.62456100
-183.41599181	5.62456100
-183.33599181	5.62456100
-183.25599181	5.62456100
-183.17599181	5.62456100
-183.09599181	5.62456100
-183.01599181	5.62456100
-182.93599181	5.62456100
-182.85599181	5.80340000
-182.77599181	5.62456100
-182.69599181	5.62456100
-182.61599181	5.62456100
-182.53599181	5.62456100
-182.45599181	5.62456100
-182.37599181	5.62456100
-182.29599181	5.62456100
-182.21599181	5.62456100
-182.13599181	5.62456100
-182.05599181	5.62456100
-181.97599181	5.62456100
-181.89599182	5.62456100
-181.81599182	5.62456100
-181.73599182	5.62456100
-181.65599182	5.80340000
-181.57599182	5.80340000
-181.49599182	5.62456100
-181.41599182	5.80340000
-181.33599182	5.62456100
-181.25599182	5.62456100
-181.17599182	5.62456100
-181.09599182	5.62456100
-181.01599182	5.62456100
-180.93599182	5.62456100
-180.85599182	5.62456100
-180.77599182	5.62456100
-180.69599182	5.62456100
-180.61599182	5.80340000
-180.53599182	5.62456100
-180.45599182	5.62456100
-180.37599182	5.62456100
-180.29599183	5.62456100
-180.21599183	5.62456100
-180.13599183	5.62456100
-180.05599183	5.62456100
-179.97599183	5.62456100
-179.89599183	5.62456100
-179.81599183	5.62456100
-179.73599183	5.62456100
-179.65599183	5.62456100
-179.57599183	5.62456100
-179.49599183	5.62456100
-179.41599183	5.80340000
-179.33599183	5.62456100
-179.25599183	5.62456100
-179.17599183	5.62456100
-179.09599183	5.62456100
-179.01599183	5.62456100
-178.93599183	5.62456100
-178.85599183	5.62456100
-178.77599183	5.80340000
-178.69599183	5.62456100
-178.61599184	5.62456100
-178.53599184	5.62456100
-178.45599184	5.62456100
-178.37599184	5.62456100
-178.29599184	5.62456100
-178.21599184	5.62456100
-178.13599184	5.80340000
-178.05599184	5.62456100
-177.97599184	5.62456100
-177.89599184	5.80340000
-177.81599184	5.62456100
-177.73599184	5.62456100
-177.65599184	5.62456100
-177.57599184	5.62456100
-177.49599184	5.44511200
-177.41599184	5.62456100
-177.33599184	5.62456100
-177.25599184	5.62456100
-177.17599184	5.44511200
-177.09599184	5.62456100
-177.01599185	5.62456100
-176.93599185	5.62456100
-176.85599185	5.62456100
-176.77599185	5.80340000
-176.69599185	5.62456100
-176.61599185	5.62456100
-176.53599185	5.62456100
-176.45599185	5.62456100
-176.37599185	5.62456100
-176.29599185	5.62456100
-176.21599185	5.62456100
-176.13599185	5.62456100
-176.05599185	5.62456100
-175.97599185	5.44511200
-175.89599185	5.62456100
-175.81599185	5.62456100
-175.73599185	5.62456100
-175.65599185	5.62456100
-175.57599185	5.62456100
-175.49599185	5.62456100
-175.41599185	5.62456100
-175.33599186	5.62456100
-175.25599186	5.62456100
-175.17599186	5.62456100
-175.09599186	5.62456100
-175.01599186	5.62456100
-174.93599186	5.62456100
-174.85599186	5.44511200
-174.77599186	5.62456100
-174.69599186	5.62456100
-174.61599186	5.62456100
-174.53599186	5.62456100
-174.45599186	5.62456100
-174.37599186	5.62456100
-174.29599186	5.62456100
-174.21599186	5.44511200
-174.13599186	5.44511200
-174.05599186	5.62456100
-173.97599186	5.62456100
-173.89599186	5.62456100
-173.81599186	5.62456100
-173.73599186	5.62456100
-173.65599187	5.62456100
-173.57599187	5.44511200
-173.49599187	5.44511200
-173.41599187	5.44511200
-173.33599187	5.44511200
-173.25599187	5.62456100
-173.17599187	5.62456100
-173.09599187	5.44511200
-173.01599187	5.44511200
-172.93599187	5.62456100
-172.85599187	5.44511200
-172.77599187	5.44511200
-172.69599187	5.44511200
-172.61599187	5.62456100
-172.53599187	5.44511200
-172.45599187	5.44511200
-172.37599187	5.44511200
-172.29599187	5.44511200
-172.21599187	5.44511200
-172.13599187	5.62456100
-172.05599188	5.44511200
-171.97599188	5.44511200
-171.89599188	5.44511200
-171.81599188	5.44511200
-171.73599188	5.62456100
-171.65599188	5.44511200
-171.57599188	5.44511200
-171.49599188	5.44511200
-171.41599188	5.44511200
-171.33599188	5.44511200
-171.25599188	5.44511200
-171.17599188	5.44511200
-171.09599188	5.44511200
-171.01599188	5.44511200
-170.93599188	5.44511200
-170.85599188	5.44511200
-170.77599188	5.44511200
-170.69599188	5.44511200
-170.61599188	5.44511200
-170.53599188	5.44511200
-170.45599188	5.44511200
-170.37599189	5.44511200
-170.29599189	5.44511200
-170.21599189	5.44511200
-170.13599189	5.44511200
-170.05599189	5.44511200
-169.97599189	5.44511200
-169.89599189	5.44511200
-169.81599189	5.44511200
-169.73599189	5.44511200
-169.65599189	5.44511200
-169.57599189	5.44511200
-169.49599189	5.44511200
-169.41599189	5.44511200
-169.33599189	5.26627400
-169.25599189	5.44511200
-169.17599189	5.44511200
-169.09599189	5.44511200
-169.01599189	5.26627400
-168.93599189	5.44511200
-168.85599189	5.44511200
-168.77599190	5.44511200
-168.69599190	5.44511200
-168.61599190	5.26627400
-168.53599190	5.26627400
-168.45599190	5.44511200
-168.37599190	5.26627400
-168.29599190	5.44511200
-168.21599190	5.44511200
-168.13599190	5.44511200
-168.05599190	5.26627400
-167.97599190	5.26627400
-167.89599190	5.26627400
-167.81599190	5.26627400
-167.73599190	5.26627400
-167.65599190	5.26627400
-167.57599190	5.26627400
-167.49599190	5.26627400
-167.41599190	5.26627400
-167.33599190	5.26627400
-167.25599190	5.26627400
-167.17599190	5.26627400
-167.09599191	5.26627400
-167.01599191	5.26627400
-166.93599191	5.26627400
-166.85599191	5.26627400
-166.77599191	5.26627400
-166.69599191	5.26627400
-166.61599191	5.26627400
-166.53599191	5.26627400
-166.45599191	5.26627400
-166.37599191	5.26627400
-166.29599191	5.26627400
-166.21599191	5.26627400
-166.13599191	5.26627400
-166.05599191	5.26627400
-165.97599191	5.26627400
-165.89599191	5.26627400
-165.81599191	5.26627400
-165.73599191	5.26627400
-165.65599191	5.08682500
-165.57599191	5.08682500
